Galaxy,T,V_flat,logM_star,logM_halo,n_pts_total,n_pts_used,n_excluded,is_clean,M_central_estimate,burk_rho0,burk_a_kpc,burk_chi2,burk_chi2_red,burk_bic,nfw_rho_s,nfw_r_s_kpc,nfw_chi2,nfw_chi2_red,nfw_bic,fw_best_n_shells,fw_naive_best_n_shells,large_shell_pref_used,fw_best_chi2,fw_best_chi2_red,fw_best_bic,fw_n0_chi2,fw_n0_chi2_red,fw_n0_bic,fw_n0_M_sh1,fw_n0_r_sh1_kpc,fw_n0_sigma_sh1_kpc,fw_n0_M_BH_impl1,fw_n0_Hill_ratio1,fw_n0_central_ratio1,fw_n0_M_sh2,fw_n0_r_sh2_kpc,fw_n0_sigma_sh2_kpc,fw_n0_M_BH_impl2,fw_n0_Hill_ratio2,fw_n0_central_ratio2,fw_n0_M_sh3,fw_n0_r_sh3_kpc,fw_n0_sigma_sh3_kpc,fw_n0_M_BH_impl3,fw_n0_Hill_ratio3,fw_n0_central_ratio3,fw_n0_M_sh4,fw_n0_r_sh4_kpc,fw_n0_sigma_sh4_kpc,fw_n0_M_BH_impl4,fw_n0_Hill_ratio4,fw_n0_central_ratio4,fw_n0_M_sh5,fw_n0_r_sh5_kpc,fw_n0_sigma_sh5_kpc,fw_n0_M_BH_impl5,fw_n0_Hill_ratio5,fw_n0_central_ratio5,fw_n1_chi2,fw_n1_chi2_red,fw_n1_bic,fw_n1_M_sh1,fw_n1_r_sh1_kpc,fw_n1_sigma_sh1_kpc,fw_n1_M_BH_impl1,fw_n1_Hill_ratio1,fw_n1_central_ratio1,fw_n1_M_sh2,fw_n1_r_sh2_kpc,fw_n1_sigma_sh2_kpc,fw_n1_M_BH_impl2,fw_n1_Hill_ratio2,fw_n1_central_ratio2,fw_n1_M_sh3,fw_n1_r_sh3_kpc,fw_n1_sigma_sh3_kpc,fw_n1_M_BH_impl3,fw_n1_Hill_ratio3,fw_n1_central_ratio3,fw_n1_M_sh4,fw_n1_r_sh4_kpc,fw_n1_sigma_sh4_kpc,fw_n1_M_BH_impl4,fw_n1_Hill_ratio4,fw_n1_central_ratio4,fw_n1_M_sh5,fw_n1_r_sh5_kpc,fw_n1_sigma_sh5_kpc,fw_n1_M_BH_impl5,fw_n1_Hill_ratio5,fw_n1_central_ratio5,fw_n2_chi2,fw_n2_chi2_red,fw_n2_bic,fw_n2_M_sh1,fw_n2_r_sh1_kpc,fw_n2_sigma_sh1_kpc,fw_n2_M_BH_impl1,fw_n2_Hill_ratio1,fw_n2_central_ratio1,fw_n2_M_sh2,fw_n2_r_sh2_kpc,fw_n2_sigma_sh2_kpc,fw_n2_M_BH_impl2,fw_n2_Hill_ratio2,fw_n2_central_ratio2,fw_n2_M_sh3,fw_n2_r_sh3_kpc,fw_n2_sigma_sh3_kpc,fw_n2_M_BH_impl3,fw_n2_Hill_ratio3,fw_n2_central_ratio3,fw_n2_M_sh4,fw_n2_r_sh4_kpc,fw_n2_sigma_sh4_kpc,fw_n2_M_BH_impl4,fw_n2_Hill_ratio4,fw_n2_central_ratio4,fw_n2_M_sh5,fw_n2_r_sh5_kpc,fw_n2_sigma_sh5_kpc,fw_n2_M_BH_impl5,fw_n2_Hill_ratio5,fw_n2_central_ratio5,fw_n3_chi2,fw_n3_chi2_red,fw_n3_bic,fw_n3_M_sh1,fw_n3_r_sh1_kpc,fw_n3_sigma_sh1_kpc,fw_n3_M_BH_impl1,fw_n3_Hill_ratio1,fw_n3_central_ratio1,fw_n3_M_sh2,fw_n3_r_sh2_kpc,fw_n3_sigma_sh2_kpc,fw_n3_M_BH_impl2,fw_n3_Hill_ratio2,fw_n3_central_ratio2,fw_n3_M_sh3,fw_n3_r_sh3_kpc,fw_n3_sigma_sh3_kpc,fw_n3_M_BH_impl3,fw_n3_Hill_ratio3,fw_n3_central_ratio3,fw_n3_M_sh4,fw_n3_r_sh4_kpc,fw_n3_sigma_sh4_kpc,fw_n3_M_BH_impl4,fw_n3_Hill_ratio4,fw_n3_central_ratio4,fw_n3_M_sh5,fw_n3_r_sh5_kpc,fw_n3_sigma_sh5_kpc,fw_n3_M_BH_impl5,fw_n3_Hill_ratio5,fw_n3_central_ratio5,fw_n4_chi2,fw_n4_chi2_red,fw_n4_bic,fw_n4_M_sh1,fw_n4_r_sh1_kpc,fw_n4_sigma_sh1_kpc,fw_n4_M_BH_impl1,fw_n4_Hill_ratio1,fw_n4_central_ratio1,fw_n4_M_sh2,fw_n4_r_sh2_kpc,fw_n4_sigma_sh2_kpc,fw_n4_M_BH_impl2,fw_n4_Hill_ratio2,fw_n4_central_ratio2,fw_n4_M_sh3,fw_n4_r_sh3_kpc,fw_n4_sigma_sh3_kpc,fw_n4_M_BH_impl3,fw_n4_Hill_ratio3,fw_n4_central_ratio3,fw_n4_M_sh4,fw_n4_r_sh4_kpc,fw_n4_sigma_sh4_kpc,fw_n4_M_BH_impl4,fw_n4_Hill_ratio4,fw_n4_central_ratio4,fw_n4_M_sh5,fw_n4_r_sh5_kpc,fw_n4_sigma_sh5_kpc,fw_n4_M_BH_impl5,fw_n4_Hill_ratio5,fw_n4_central_ratio5,fw_n5_chi2,fw_n5_chi2_red,fw_n5_bic,fw_n5_M_sh1,fw_n5_r_sh1_kpc,fw_n5_sigma_sh1_kpc,fw_n5_M_BH_impl1,fw_n5_Hill_ratio1,fw_n5_central_ratio1,fw_n5_M_sh2,fw_n5_r_sh2_kpc,fw_n5_sigma_sh2_kpc,fw_n5_M_BH_impl2,fw_n5_Hill_ratio2,fw_n5_central_ratio2,fw_n5_M_sh3,fw_n5_r_sh3_kpc,fw_n5_sigma_sh3_kpc,fw_n5_M_BH_impl3,fw_n5_Hill_ratio3,fw_n5_central_ratio3,fw_n5_M_sh4,fw_n5_r_sh4_kpc,fw_n5_sigma_sh4_kpc,fw_n5_M_BH_impl4,fw_n5_Hill_ratio4,fw_n5_central_ratio4,fw_n5_M_sh5,fw_n5_r_sh5_kpc,fw_n5_sigma_sh5_kpc,fw_n5_M_BH_impl5,fw_n5_Hill_ratio5,fw_n5_central_ratio5,ratio_fw_over_burk,ratio_fw_over_nfw
ESO079-G014,4,175.0,10.412737668240323,12.152458642707415,15,15,0,True,38244540.104020566,32069384.1192912,8.029104411232685,13.316413213502155,1.0243394779617043,18.732513615706576,1030414.7672734717,68.21747054741157,49.49539665231032,3.807338204023871,54.91149705451474,0,0,False,13.316413213502155,1.0243394779617043,18.732513615706576,13.316413213502155,1.0243394779617043,18.732513615706576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.832582099425203,1.2832582099425203,26.372833104936255,346947006.69395584,79.99999999999999,63.99999995146544,0.2316032665883343,2.657584869570292e-12,6.055851788474934e-09,,,,,,,,,,,,,,,,,,,,,,,,,2.7475413430227866,0.39250590614611236,24.411942951840466,5158400059.759443,4.2966137212059,0.7999291535297032,29109.87500123698,0.0013003209729308268,0.0007611511322155165,8611117589.135748,6.749514555820206,0.6500577482987835,270463.65395788866,0.034189252522276004,0.007071954669143881,,,,,,,,,,,,,,,,,,,2.1636124775378645,0.5409031193844661,31.952164689662176,4012164725.9547505,5.771668689653753,2.5017455170056793,9756.579460153207,1.8787642488296308e-05,0.0002551103878780208,9119011097.717838,6.036833914176243,1.5441638643029552,347034.5284976152,0.0029616685739476587,0.009074093388330018,5965040312.572298,6.435487281131294,1.6039984327476227,54766.90721274191,0.00044224192877982725,0.0014320189774483492,,,,,,,,,,,,,0.8923715483041118,0.8923715483041118,38.80507436373505,6891615455.284015,6.784192104346299,0.7955042108112755,102635.24133656637,0.007111588819831721,0.002683657354942975,3148718154.3605294,5.783507783261893,0.36268650878662395,3400.0239669613243,0.0021527913441463965,8.890220558839684e-05,2716021400.4711604,3.679072096831144,0.3217368603117095,1787.3490176804873,0.0010639999824751908,4.673474992297233e-05,1873340829.0558107,9.40185351941162,5.079073806211572,355.2082743303566,1.2650898391947378e-07,9.28781659719878e-06,,,,,,,5.224957658869374,5.224957658869374,51.26181107760694,2355981.0026599774,1.9865601171890135,0.6350132821612781,8.581184928937263e-11,4.215725383656253e-18,2.2437673209293322e-18,2470537050.1083436,3.958294017821172,1.0064565394513292,1183.7022282067285,2.462199130732647e-05,3.095088148497015e-05,6864111957.564797,6.101731533348277,1.5134326235703786,100865.34061040815,0.0009234751532686419,0.0026373788346275447,2635201775.397665,7.882062974795131,1.985913474336999,1567.2574889084083,7.929966198852935e-06,4.097990156622764e-05,297667430.6416229,10.033787365226557,2.5772884803522556,0.11894090449395528,3.460287848511668e-10,3.1100100607943063e-09,1.0,0.2690434689723934
ESO116-G012,7,109.1,9.331629717629932,11.53681874841356,15,15,0,True,4782235.193617191,66532905.7684749,3.638672747809424,10.1336856149725,0.7795142780748077,15.54978601717692,2793553.801857206,24.04646081360211,30.398477754910918,2.338344442685455,35.814578157115335,0,0,False,10.1336856149725,0.7795142780748077,15.54978601717692,10.1336856149725,0.7795142780748077,15.54978601717692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.972848532070405,0.49728485320704047,18.513099537581454,3050361885.6167297,4.42522520923257,1.6189992482677258,2961.6139094899977,1.782515817266527e-05,0.0006192949090924759,,,,,,,,,,,,,,,,,,,,,,,,,3.155007696148019,0.4507153851640027,24.8194093049657,1741635470.2800987,2.158709910007733,0.8149408930603919,258.68073445424494,5.520694505405988e-06,5.4092014294801714e-05,2849095188.8783636,3.985996302080157,0.2866000248547365,2200.7731209998024,0.002076635551570337,0.0004601975921086348,,,,,,,,,,,,,,,,,,,2.266410140273889,0.5666025350684722,32.0549623523982,2960470164.9432707,2.2255186438124475,0.7945880512387505,2600.273295530073,6.191517940622189e-05,0.000543735970786346,2633037785.662591,3.7278627724120934,0.0893375636356395,1561.6666942679067,0.04492314794175459,0.00032655581146495054,2623630869.0184917,5.249047488198628,0.08785894363051354,1537.5416337438892,0.07437692746663203,0.00032151108665588697,,,,,,,,,,,,,3.421630871028641,3.421630871028641,41.33433368645958,1189792409.7696588,2.3024217488206262,0.9230474849106935,49.305991221397775,7.775249616171383e-07,1.0310239715354457e-05,1904299651.1219234,4.088571990257321,0.05587964208044668,381.4595587968337,0.050087937598603374,7.976595532272535e-05,556309046.2644396,11.939969312572268,0.1245010273965261,1.8060307122360963,0.00013821873502234928,3.7765409669658034e-07,569010788.4323198,11.893321838066393,0.24137699002168356,1.9923891957388487,2.0760576858179762e-05,4.1662300474014197e-07,,,,,,,13.621934460828218,13.621934460828218,59.65878787956579,2646271304.091267,2.347647743377149,0.7880790666484839,1596.0977967057647,4.132133847759462e-05,0.00033375560424883806,2871607788.369961,5.033308516763787,0.9999842053152429,2277.4260455996664,7.01217292884076e-05,0.0004762262735716821,2711584436.7383175,5.608988980806372,2.1588358293158905,1774.6823365140986,6.4626028599149795e-06,0.0003710989243863941,15994999.999972528,8.213340194241011,3.7246357929934275,3.5639488568461657e-07,4.896832095835621e-16,7.452475071913941e-14,3257976313.944097,10.161238843437275,2.737258951523959,3943.877920559537,2.0685904973267195e-05,0.000824693424912141,1.0,0.3333616142451537
ESO563-G021,4,314.6,11.191977493867602,12.91662065151034,30,27,3,False,505056993.431859,83788777.79692943,8.723264440653686,168.07098530143324,6.722839412057329,174.6626590334419,6681813.205197668,33.054111454744955,360.9576612535834,14.438306450143337,367.54933498559205,4,4,False,45.80114937318012,3.5231653363984705,91.94286549724072,168.07098530143324,6.722839412057329,174.6626590334419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.51387072350201,4.750630487431909,120.99305505352365,11981898037.83864,5.312325484299709,0.5966192453915563,1138115.7805396845,0.046569811274891564,0.0022534402955321836,,,,,,,,,,,,,,,,,,,,,,,,,90.66943429798151,4.772075489367448,117.03612922601614,3059540491.7069273,8.450385856205092,1.503918533619416,3000.57504431482,1.1347726555445713e-05,5.941062262945676e-06,16519367758.219385,5.630658892223245,0.3606669678229034,4601202.89316107,0.8823124554335543,0.009110264688933273,,,,,,,,,,,,,,,,,,,74.65679965425139,4.666049978390712,110.91100518029901,7858722232.372882,6.456585012391349,0.7028278626185552,181710.8809896385,0.005194446074054937,0.0003597829222300522,9459771614.637014,4.847935087635487,0.257160933694381,407081.00101670757,0.19749755770984567,0.0008060100272062263,3665739118.942451,6.5020837995494345,0.6969919386690566,6587.228982112276,0.0001941269302606482,1.3042545827060224e-05,,,,,,,,,,,,,45.80114937318012,3.5231653363984705,91.94286549724072,7528825303.215696,6.6095815185496685,0.7552360550251492,150786.8285859899,0.003537885050967497,0.00029855408507739763,7512774377.7356825,4.692764413575191,0.1166770328743024,149393.4328207216,0.7582197088396359,0.0002957951969055892,7507166216.356753,6.12432464477657,0.5503243182323642,148908.92825566872,0.008519330172304081,0.00029483589019099315,7507386720.644762,4.999885785414467,0.2807769366028126,148927.9553455312,0.056536412686849495,0.000294873563344934,,,,,,,46.47600460206105,4.647600460206105,102.50523132413466,5497895993.361734,7.266537074108779,1.6273173810406987,38410.9334298211,9.879168585879369e-05,7.605267114275373e-05,10628442065.059172,5.77193784700207,1.038085447613171,675682.7033144466,0.005518727287020109,0.0013378345654085236,14655199769.52033,5.374862948086235,0.5747051578639312,2733153.864538892,0.12597488171820534,0.00541157512930794,8772414530.803705,7.925966789829953,1.2203107827538038,293202.9147585577,0.0019487363782303172,0.0005805343131004795,3202386710.3089128,5.40097666669191,1.0803594006560842,3659.4087350919517,2.5462052755083133e-05,7.2455362121139894e-06,0.27251074473703074,0.12688787159722717
F568-V1,7,112.3,9.281601443825656,11.574483765432907,15,15,0,True,5430914.381310255,114107756.41358398,2.992960829210267,0.6970514203787336,0.05361934002913335,6.113151822583154,17230663.69470997,8.012874819928658,2.8239208057212775,0.2172246773631752,8.240021207925697,0,0,False,0.6970514203787336,0.05361934002913335,6.113151822583154,0.6970514203787336,0.05361934002913335,6.113151822583154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5253064479183132,0.05253064479183132,14.065557453429363,1063493651.36897,5.062270454191733,0.05152606513231081,30.26194393375089,0.006422055875491786,5.572163692709502e-06,,,,,,,,,,,,,,,,,,,,,,,,,0.28297624434505253,0.040425177763578936,21.947377853162735,5809347333.14975,2.5527449569968748,0.8885347868567824,48815.07295037238,0.0008835781021441741,0.008988370930383793,4364776372.285426,5.053578805909927,0.09916156652066979,14074.5555659029,0.41795707780243857,0.0025915627788827876,,,,,,,,,,,,,,,,,,,0.09524080478606671,0.023810201196516678,29.883793016910378,2106577643.9709725,4.915503082540088,0.48654302363918395,591.7823369486516,0.00014270122636105565,0.00010896550661619508,5563319750.7315645,12.356327292459321,0.4402767208979574,40439.24085199973,0.06821963295277879,0.007446120121349329,5526765117.577238,13.936785533936142,0.29622595096932985,39296.04877554294,0.2823275421940882,0.007235622957116557,,,,,,,,,,,,,0.11547614928230085,0.11547614928230085,38.02817896471324,4030654780.8781533,2.175450555172262,0.7083607854406262,9953.684561689528,0.0003076458492022216,0.0018327824492950513,3266468615.7298985,5.057180756864416,0.5642514852689049,3988.7923735317145,0.0006436048001851527,0.0007344605518471429,2674599769.030438,3.9642494578101117,0.7182082108377102,1671.7671687935797,9.293536917202428e-05,0.00030782425415262234,355134819.93530387,11.999999999986825,0.1200037308017938,0.25633662518654293,2.006588476947603e-05,4.7199533483475665e-08,,,,,,,0.27867473504911267,0.27867473504911267,46.31552815378669,2740154358.7876716,1.9847665644941928,0.5754694619708144,1857.4681382125366,9.92491219470813e-05,0.00034201756974935155,3279920754.9874263,4.411185859686473,1.1154509659406582,4060.743678113584,6.944822441007112e-05,0.0007477090215393699,2372269869.19772,4.205259929853707,1.0231905603450928,992.1190841442241,2.059296059484027e-05,0.0001826799346273006,1302893868.2504632,10.115603645660638,4.002901830193189,73.19043440340633,1.1089564903733582e-07,1.3476631974770426e-05,831779262.8599867,11.328452741086462,4.119884355570425,10.390469838563952,1.7924224200588004e-08,1.9132081835650594e-06,1.0,0.24683816166746034
F571-8,5,139.7,9.70603466071435,11.85893371499108,13,9,4,False,14192738.974418007,29068745.066364277,8.157272934566318,9.30872579407842,1.3298179705826314,13.70317494875086,746931.0931876488,86.0053730647367,23.35994305488855,3.337134722126936,27.75439220956099,0,0,False,9.30872579407842,1.3298179705826314,13.70317494875086,9.30872579407842,1.3298179705826314,13.70317494875086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.439398531551889,1.3598496328879723,16.42552141823299,3886535212.1522665,4.967398602067693,0.5198712950078908,8495.664226875399,0.0016640207581582332,0.0005985922972435823,,,,,,,,,,,,,,,,,,,,,,,,,3.7797209544806174,3.7797209544806174,21.357517573170373,3001290995.9582767,4.599443095891118,0.27387022946465717,2759.880374176639,0.0032887502959964357,0.00019445720654422252,3001007586.5632033,6.412978975771625,0.47428108387514284,2758.7468860879503,0.0010115402268040222,0.00019437734260177055,,,,,,,,,,,,,,,,,,,3.284692397951761,3.284692397951761,27.454162748650177,2139915138.2434158,4.728529468588325,0.15335787191848907,633.6143391074395,0.0044968451386636875,4.464355613454955e-05,640581083.4118949,8.113776417827548,0.21856696224621713,3.3357798192098587,1.6952107007411825e-05,2.3503425415083752e-07,3727341506.6182256,6.560667840074801,0.9622199389736426,7082.497942350382,0.0003201662398907738,0.0004990226308759976,,,,,,,,,,,,,0.3679940254133139,0.3679940254133139,31.129138108120387,4125507205.6382775,7.291251608223435,0.19505811342889678,11013.528309872567,0.06852141228765753,0.0007759973835722708,4150464310.5096407,7.360452204786763,0.2459598689446387,11306.30180996253,0.03551064056455952,0.0007966257838139492,3417597223.336096,5.4912996568694865,0.4847352448539679,4856.079857344313,0.0013537135846919423,0.0003421524108980834,4522970912.110278,4.665741373379113,0.11309749522453921,16432.116568844198,0.28455226893125474,0.001157783328395076,,,,,,,5.663338429812618,5.663338429812618,43.016156244528354,683888589.5389936,7.081766651062722,3.659345687864512,4.433904207308754,4.022807356636722e-09,3.1240652105986983e-07,3981686741.3273644,6.313836777850213,1.4771994751978825,9438.257830323924,0.00011229068952983858,0.0006650060884890581,946679417.587419,7.3501991235954955,1.4023164921931015,18.242433295928866,3.0860370438879584e-07,1.2853356444313049e-06,3965948925.420611,8.797930021661436,2.6137646705368076,9277.05131157324,3.075665253280137e-05,0.0006536477087540926,5758379387.155287,10.393492600770971,2.9450495226616815,46979.262519944255,0.00013740929747233993,0.0033100913505577033,1.0,0.3984909454704504
F571-V1,7,83.6,8.965906915495191,11.189963328965584,7,7,0,True,1482209.6940727152,17634953.418500338,5.440086177585878,0.15692468117917271,0.03138493623583454,4.0487449792898,1150215.4932787295,26.16328361134044,1.5938606361636232,0.31877212723272463,5.485680934274249,0,0,False,0.15692468117917271,0.03138493623583454,4.0487449792898,0.15692468117917271,0.03138493623583454,4.0487449792898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016575007263161304,0.008287503631580652,9.746125752539728,1055307761.4144862,3.9546181646901095,0.26711611455912104,29.261677882521358,9.151394536681676e-05,1.974192855406181e-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0007119910198252515,0.0007119910198252515,15.567993183462331,1193406125.12718,3.9769367688795203,0.29298581999669165,49.96074915714323,0.00011907688729706412,3.37069372551899e-05,567682957.3117644,9.49339316071958,0.1947500803537427,1.9722432333827318,4.6496944165841616e-05,1.3306101297742398e-06,,,,,,,,,,,,,,,,,,,0.15856195608704507,0.15856195608704507,21.56357359569549,1805189484.046238,5.590993693656999,1.444930015816279,302.32506706404916,8.68902738308402e-06,0.0002039691605533498,1751924225.1699352,8.979223179223084,3.8369744715590057,265.39432575789425,7.534010277461944e-07,0.00017905315747103348,2599864221.3534565,10.521210582088916,1.564560165470044,1477.8671754613536,7.95838635999709e-05,0.0009970702400417923,,,,,,,,,,,,,0.014025117311312443,0.014025117311312443,27.256767204085698,1299834078.5738955,3.8695700915964544,1.0513960188626734,72.44567236581221,3.6379867062509873e-06,4.8876803771773285e-05,3814035122.8247414,5.7845905110400535,2.0449201119866904,7827.505710526296,8.264373026284159e-05,0.005280970527873426,1882088682.091007,10.009089922226744,1.5591344353524337,362.4802606139117,1.8122851303355382e-05,0.0002445539670017358,2635304070.7766137,10.956815134888352,1.9746866740031168,1567.5221560275465,4.502935094267187e-05,0.0010575576197457024,,,,,,,35.95757711527669,35.95757711527669,69.03804964921702,2999999999.787531,2.9147822446315526,0.7157161149857346,2754.719973195776,0.00036274441343513045,0.001858522437285202,2999999999.862251,4.177172602760517,1.0110776576959792,2754.719973494227,0.00016790830692324597,0.0018585224374865572,2999999999.9030356,6.114513010800569,1.5041083066751537,2754.7199736571533,7.801709009566454e-05,0.0018585224375964784,2999999999.9371467,8.058943559221822,1.9454696208534936,2754.719973793399,5.142111342000358e-05,0.001858522437688399,2999999999.9618807,10.020253690812554,2.376569060409277,2754.7199738921913,3.896124706227001e-05,0.0018585224377550512,1.0,0.0984557103793503
F574-1,7,97.8,9.514348489301938,11.394361061011338,14,14,0,True,2955922.1350647374,53940499.73553294,3.5408736135661827,1.1309324298443786,0.09424436915369822,6.409047089074895,3600211.893340865,15.908198076629645,19.724679151936023,1.6437232626613352,25.00279381116654,0,0,False,1.1309324298443786,0.09424436915369822,6.409047089074895,1.1309324298443786,0.09424436915369822,6.409047089074895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0853811420482248,0.009486793560913868,13.280667790124518,1604620135.413009,2.8210861743080837,0.8246686049892602,181.12117775997245,7.325302754363718e-06,6.127400164280908e-05,,,,,,,,,,,,,,,,,,,,,,,,,0.015756587059757996,0.002626097843292999,21.128215223981826,1705328435.1027973,3.0082255193309795,0.8109957693556282,236.02877176037688,1.0727520760555545e-05,7.984945508559806e-05,2338533000.839062,8.412177439753819,1.7401056864037043,932.1895665886536,1.762797440747743e-05,0.000315363370208748,,,,,,,,,,,,,,,,,,,0.003981276849162479,0.0013270922830541595,29.033611902617007,1715438819.1161022,3.0334100208344505,0.8213476740192968,242.17664937297081,1.0689630041994803e-05,8.19293060869707e-05,412365020.5948192,6.962976363281858,0.12038939829981904,0.49099368996129894,2.0433848985314852e-05,1.6610508245019984e-07,1588518575.0392883,8.951432243749114,1.3511141613595032,173.347065560638,7.825290129877932e-06,5.864398913093884e-05,,,,,,,,,,,,,0.0022900216773605315,0.0022900216773605315,36.94909263629098,1696125509.0723913,3.036541648397771,0.8180798800994896,230.53784985205291,1.0309574197524327e-05,7.799185476413232e-05,627985429.903725,6.994907095388808,0.1349043330552463,3.059712489455444,9.117563965071745e-05,1.0351126821506864e-06,769329930.3751934,8.652469550584819,0.6195331573785208,7.399288060915917,3.2601548371777085e-06,2.5032080423031393e-06,603830497.6496739,10.483143347852057,1.1202305603316682,2.5797667563670137,2.688467762978224e-07,8.727451666484829e-07,,,,,,,9.850924400078572e-05,9.850924400078572e-05,44.86407311270339,1483955623.401592,2.05196715312031,0.6454725115275269,128.9083279823504,8.21618638015012e-06,4.361019069249846e-05,1506048899.431245,3.263077698769258,0.1275492767348696,137.46747886365887,0.0017529580298269324,4.650578485574628e-05,1076669713.8669481,4.237408199336662,0.14025054809213397,31.92705503598005,0.0004148842707285817,1.0801047381202691e-05,2508354103.0662503,8.10931818054565,1.5957790241547858,1264.5659346043385,2.9063115980431774e-05,0.00042780759330679843,617397436.9505727,6.1377440603232625,0.11385114115566933,2.841560955422273,0.00011447371308986546,9.613111663917494e-07,1.0,0.057335910061349464
F583-1,9,85.8,8.69284691927723,11.22380636019465,25,25,0,True,1661675.035288747,25830814.683669746,4.588203947974259,4.480803244329108,0.19481753236213512,10.918554894065508,1059542.650034284,29.88163738364087,35.957536153230514,1.563371137096979,42.39528780296691,0,0,False,4.480803244329108,0.19481753236213512,10.918554894065508,4.480803244329108,0.19481753236213512,10.918554894065508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.541919032906362,0.12709595164531812,18.636298157247367,1289389683.9657748,3.4943771404079054,1.0602920030650216,69.94734455779941,3.0382237415814534e-06,4.2094478807431055e-05,,,,,,,,,,,,,,,,,,,,,,,,,1.631938206251726,0.09599636507363095,27.38294480519733,617904753.5662286,2.2067954316499687,0.5282763791748706,2.8517318279856867,7.371036231824476e-07,1.716179016609072e-06,2886764880.916893,4.487451534532764,1.3682136448043851,2330.180950534026,5.880125800212473e-05,0.0014023084544500686,,,,,,,,,,,,,,,,,,,1.3585012713178926,0.09703580509413519,36.7661353448681,1907089424.2992444,2.5675454239164317,0.7786502019430519,383.8964546857652,3.393311685122025e-05,0.0002310298021773289,2907594653.726931,4.7175396011489195,0.7964067461278922,2404.209440367848,0.00032354084733116946,0.0014468589762197828,2541064531.933991,6.9964266179761685,0.07011423926659834,1337.8834164076875,0.41774902411116366,0.0008051414313841487,,,,,,,,,,,,,1.391406693031884,0.12649151754835308,46.45566824118669,1850888313.7022932,2.597986897907078,0.7802051366731219,337.0574478604345,2.983714024680916e-05,0.00020284197613997643,2144983443.2061257,4.631486719478155,0.6762557828559564,640.1682893569902,0.00013808627684634264,0.00038525480359386216,1328312780.1720839,7.782545183445671,2.4855083808959813,79.60796596942843,6.43011750334325e-07,4.7908263817416666e-05,2331200104.196114,7.966315043189747,1.119658227615994,919.5409176307187,8.391230140855746e-05,0.0005533819177050652,,,,,,,1.2173977733003492,0.15217472166254364,55.93828679605976,1567351893.9722214,2.429064138603435,0.6934606957333872,163.52130021092685,1.9768321048374498e-05,9.840750853099986e-05,3113628246.357846,4.622321529851612,0.8713033369576747,3238.250187146891,0.00032592659620595443,0.001948786687154017,1692866290.93861,6.964986443290684,0.08835659990092241,228.61701971111293,0.03546393357576277,0.00013758226780568228,1701568173.684577,10.197175704936795,0.13337939809409732,233.77318259341774,0.018188732635837833,0.00014068525892777545,1260355775.6781538,11.99940762404888,4.243095093504179,63.34979709799435,2.0193532313842527e-07,3.812405900831636e-05,1.0,0.12461374509183498
